,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,002397.SZ,20100429,5.191,5.3038,5.0781,5.2231,17.9802,86477.35
1,002397.SZ,20100430,4.9479,4.9479,4.7005,4.7005,-10.0056,27905.25
2,002397.SZ,20100504,4.3403,4.5122,4.2578,4.4392,-5.559,23642.62
3,002397.SZ,20100505,4.3845,4.6962,4.3498,4.6163,3.9895,20733.24
4,002397.SZ,20100506,4.5564,4.6753,4.401,4.4227,-4.1938,16683.0
5,002397.SZ,20100507,4.3012,4.3837,4.2101,4.2101,-4.807,15871.09
6,002397.SZ,20100510,4.2361,4.2821,3.8672,3.9514,-6.1447,13718.38
7,002397.SZ,20100511,4.0434,4.0747,3.7413,3.75,-5.0969,12758.72
8,002397.SZ,20100512,3.7222,3.8056,3.6458,3.7448,-0.1387,8465.15
9,002397.SZ,20100513,3.7457,3.8681,3.6892,3.8628,3.151,11480.78
10,002397.SZ,20100514,3.8394,3.9167,3.809,3.8941,0.8103,8133.51
11,002397.SZ,20100517,3.8194,3.8932,3.6632,3.6632,-5.9295,6842.08
12,002397.SZ,20100518,3.6372,3.7587,3.6042,3.7179,1.4932,8181.9
13,002397.SZ,20100519,3.7109,3.9922,3.6892,3.9262,5.6026,14721.8
14,002397.SZ,20100520,3.8715,3.9757,3.8576,3.9149,-0.2878,10136.96
15,002397.SZ,20100521,3.8194,4.0712,3.7769,4.0538,3.548,10637.63
16,002397.SZ,20100524,4.0304,4.2188,4.0304,4.191,3.3845,11659.51
17,002397.SZ,20100525,4.1667,4.2135,4.0521,4.0972,-2.2381,8435.36
18,002397.SZ,20100526,4.0799,4.1649,3.9931,4.0104,-2.1185,5847.05
19,002397.SZ,20100527,3.9922,4.1215,3.9748,4.0894,1.9699,5107.62
20,002397.SZ,20100528,4.1372,4.1884,4.0859,4.1545,1.5919,7795.02
21,002397.SZ,20100531,4.1345,4.1406,3.9931,3.9931,-3.8849,4599.22
22,002397.SZ,20100601,3.908,3.9757,3.7569,3.8724,-3.0227,6021.62
23,002397.SZ,20100602,3.7847,3.9497,3.7847,3.9497,1.9962,4370.14
24,002397.SZ,20100603,3.9583,4.0564,3.9497,3.9931,1.0988,6513.51
25,002397.SZ,20100604,3.9757,4.0972,3.9757,4.0625,1.738,4724.49
26,002397.SZ,20100607,3.9931,4.2977,3.9757,4.2535,4.7015,14421.4
27,002397.SZ,20100608,4.1927,4.2309,4.1458,4.184,-1.6339,7735.28
28,002397.SZ,20100609,4.217,4.2535,4.158,4.2205,0.8724,7640.48
29,002397.SZ,20100611,4.3316,4.4097,4.2812,4.3125,2.1798,12007.17
30,002397.SZ,20100617,4.3837,4.5356,4.3646,4.4609,3.4412,20737.34
31,002397.SZ,20100618,4.4653,4.4653,4.184,4.2361,-5.0393,12557.26
32,002397.SZ,20100621,4.2535,4.592,4.2109,4.592,8.4016,14899.86
33,002397.SZ,20100622,4.579,4.796,4.5339,4.73,3.0052,19161.81
34,002397.SZ,20100623,4.7214,4.8177,4.6875,4.8047,1.5793,15272.95
35,002397.SZ,20100624,4.8047,4.8438,4.6892,4.7135,-1.8981,12572.09
36,002397.SZ,20100625,4.6484,4.77,4.5026,4.5998,-2.4122,10093.9
37,002397.SZ,20100628,4.6094,4.8602,4.5833,4.8602,5.6611,21154.42
38,002397.SZ,20100629,4.8099,4.8507,4.5634,4.6007,-5.3393,11553.91
39,002397.SZ,20100630,4.5139,4.7622,4.3646,4.6667,1.4346,11626.71
40,002397.SZ,20100701,4.6137,4.7491,4.4774,4.4878,-3.8335,6149.19
41,002397.SZ,20100702,4.4705,4.8394,4.3307,4.5451,1.2768,18991.33
42,002397.SZ,20100705,4.4271,4.4878,4.1693,4.3837,-3.5511,14467.83
43,002397.SZ,20100706,4.3403,4.6528,4.3021,4.6528,6.1386,14547.4
44,002397.SZ,20100707,4.566,4.7856,4.5148,4.6441,-0.187,13888.15
45,002397.SZ,20100708,4.6146,4.8594,4.5903,4.7361,1.981,15099.71
46,002397.SZ,20100709,4.7405,4.8958,4.6181,4.8594,2.6034,14543.56
47,002397.SZ,20100712,4.8568,4.8785,4.7569,4.8003,-1.2162,8787.16
48,002397.SZ,20100713,4.7569,5.191,4.6892,5.1024,6.2934,22807.62
49,002397.SZ,20100714,5.0451,5.1736,5.0,5.1389,0.7153,13104.6
50,002397.SZ,20100715,5.079,5.2951,4.8611,4.8611,-5.4058,15983.29
51,002397.SZ,20100716,4.9132,4.9913,4.8177,4.941,1.6437,8411.4
52,002397.SZ,20100719,4.8611,5.0859,4.7483,5.0781,2.7747,8371.27
53,002397.SZ,20100720,5.0781,5.1519,4.9549,5.1042,0.514,10852.18
54,002397.SZ,20100721,5.1042,5.1363,5.0174,5.1094,0.1019,9099.14
55,002397.SZ,20100722,5.0703,5.2014,5.0703,5.1085,-0.0176,7266.83
56,002397.SZ,20100723,5.0547,5.1111,4.9297,4.967,-2.7699,12196.88
57,002397.SZ,20100726,4.9479,5.0139,4.8767,4.9783,0.2275,8066.71
58,002397.SZ,20100727,4.9479,5.013,4.9219,4.974,-0.0864,7820.64
59,002397.SZ,20100728,4.9696,5.1207,4.9479,5.0391,1.3088,12942.54
60,002397.SZ,20100729,5.0061,5.1979,4.9913,5.1354,1.9111,26255.69
61,002397.SZ,20100730,5.1363,5.1684,5.0694,5.1675,0.6251,10534.77
62,002397.SZ,20100802,5.178,5.2543,5.1207,5.1997,0.6231,11055.02
