,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000404.SZ,20000104,4.1022,4.166,4.0095,4.1138,2.6013,3981.0
1,000404.SZ,20000105,4.1428,4.2355,4.0675,4.1254,0.282,3540.0
2,000404.SZ,20000106,4.1254,4.2818,4.0964,4.2587,3.2312,5209.0
3,000404.SZ,20000107,4.3166,4.4615,4.2529,4.4557,4.6258,8926.0
4,000404.SZ,20000110,4.4615,4.5194,4.305,4.5136,1.2995,8624.0
5,000404.SZ,20000111,4.5542,4.5542,4.2007,4.2587,-5.6474,6195.0
6,000404.SZ,20000112,4.2297,4.3456,4.1022,4.1138,-3.4024,4165.0
7,000404.SZ,20000113,4.1196,4.1718,4.0385,4.0733,-0.9845,2329.0
8,000404.SZ,20000114,4.0848,4.1138,3.9748,4.0269,-1.1391,2377.0
9,000404.SZ,20000117,4.0095,4.0848,3.969,4.0733,1.1523,2193.0
10,000404.SZ,20000118,4.0559,4.137,4.0095,4.1312,1.4215,2431.0
11,000404.SZ,20000119,4.2007,4.2007,4.0675,4.0848,-1.1232,2133.0
12,000404.SZ,20000120,4.0848,4.1022,4.0095,4.0559,-0.7075,5016.0
13,000404.SZ,20000121,4.0733,4.1428,4.0269,4.0327,-0.572,6581.0
14,000404.SZ,20000124,4.0559,4.2818,3.9632,4.2413,5.1727,10560.0
15,000404.SZ,20000125,4.3456,4.5426,4.3456,4.3514,2.5959,14705.0
16,000404.SZ,20000126,4.4093,4.4093,4.2297,4.2471,-2.3969,5028.0
17,000404.SZ,20000127,4.2471,4.2876,4.1718,4.2239,-0.5463,8734.0
18,000404.SZ,20000128,4.4557,4.4557,4.2297,4.3456,2.8812,11105.0
19,000404.SZ,20000214,4.4615,4.7106,4.3456,4.7048,8.2658,17041.0
20,000404.SZ,20000215,4.7048,4.8091,4.4325,4.4904,-4.557,27751.0
21,000404.SZ,20000216,4.4846,4.5658,4.2876,4.4151,-1.6769,17750.0
22,000404.SZ,20000217,4.4325,4.8555,4.3746,4.8555,9.9749,48497.0
23,000404.SZ,20000218,4.8381,5.3422,4.4615,5.2147,7.3978,65604.0
24,000404.SZ,20000221,5.6782,5.7362,5.5102,5.7362,10.0006,117650.0
25,000404.SZ,20000222,6.3098,6.3098,5.1625,5.1625,-10.0014,43749.0
26,000404.SZ,20000223,4.8497,4.925,4.6469,4.6469,-9.9874,36000.0
27,000404.SZ,20000224,4.6353,4.8033,4.5658,4.7106,1.3708,18865.0
28,000404.SZ,20000225,4.7164,4.7454,4.5542,4.6063,-2.2142,15823.0
29,000404.SZ,20000228,4.5194,4.7975,4.4615,4.7686,3.5234,18785.0
30,000404.SZ,20000229,4.7801,5.0293,4.6932,4.8323,1.3358,20710.0
31,000404.SZ,20000301,4.8091,4.9713,4.7512,4.8728,0.8381,13371.0
32,000404.SZ,20000302,4.9134,4.9829,4.7512,4.8671,-0.117,13933.0
33,000404.SZ,20000303,4.896,5.0872,4.8091,5.0119,2.9751,24398.0
34,000404.SZ,20000306,5.0351,5.2147,4.8091,4.8613,-3.0048,22921.0
35,000404.SZ,20000307,4.8091,4.9192,4.6932,4.8149,-0.9545,12142.0
36,000404.SZ,20000308,4.8091,5.0061,4.8091,4.925,2.2867,9783.0
37,000404.SZ,20000309,4.9366,4.9829,4.7512,4.7975,-2.5888,9644.0
38,000404.SZ,20000310,4.7512,4.8091,4.5773,4.6758,-2.5367,12629.0
39,000404.SZ,20000313,4.6643,4.8381,4.5889,4.8149,2.9749,9514.0
40,000404.SZ,20000314,4.8381,5.2958,4.6353,5.2379,8.7852,65286.0
41,000404.SZ,20000315,5.2495,5.5044,5.0988,5.1046,-2.5449,65340.0
42,000404.SZ,20000316,5.0409,5.3885,4.954,5.2842,3.5184,50536.0
43,000404.SZ,20000317,5.2842,5.5044,5.2842,5.3885,1.9738,46595.0
44,000404.SZ,20000320,5.3885,5.9216,5.3595,5.8173,7.9577,60264.0
45,000404.SZ,20000321,5.8173,5.8463,5.5623,5.6261,-3.2867,41262.0
46,000404.SZ,20000322,5.6261,5.7362,5.5044,5.516,-1.957,25724.0
47,000404.SZ,20000323,5.516,5.7825,5.3595,5.6608,2.6251,28400.0
48,000404.SZ,20000324,5.7362,5.7362,5.3943,5.4233,-4.1955,24371.0
49,000404.SZ,20000327,5.3885,5.5913,5.3769,5.5102,1.6023,27480.0
50,000404.SZ,20000328,5.5102,5.7246,5.4928,5.5797,1.2613,23487.0
51,000404.SZ,20000329,5.6203,5.6724,5.2842,5.4001,-3.2188,20142.0
52,000404.SZ,20000330,5.939,5.939,5.6898,5.939,9.9794,32120.0
53,000404.SZ,20000331,6.333,6.53,5.9679,6.0085,1.1702,101832.0
54,000404.SZ,20000403,6.0143,6.1707,5.8752,5.9563,-0.8688,32392.0
55,000404.SZ,20000404,5.881,5.8984,5.6666,5.6666,-4.8638,24453.0
56,000404.SZ,20000405,5.6203,5.7709,5.5508,5.6782,0.2047,14702.0
57,000404.SZ,20000406,5.7651,5.9679,5.5739,5.91,4.0823,18273.0
58,000404.SZ,20000407,5.91,6.0143,5.7941,5.91,0.0,13322.0
59,000404.SZ,20000410,5.8405,5.9679,5.7941,5.9332,0.3926,13057.0
60,000404.SZ,20000411,5.9332,5.9679,5.6898,5.8636,-1.1731,13221.0
61,000404.SZ,20000412,5.8289,5.8289,5.6087,5.7362,-2.1727,6909.0
62,000404.SZ,20000413,5.7362,5.8636,5.6782,5.7478,0.2022,8758.0
