,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000088.SZ,20000104,1.2315,1.2315,1.1663,1.1997,3.2444,3916.0
1,000088.SZ,20000105,1.2026,1.2272,1.1881,1.1924,-0.6085,6949.0
2,000088.SZ,20000106,1.1924,1.2388,1.1881,1.2344,3.5223,7768.0
3,000088.SZ,20000107,1.2605,1.2967,1.2359,1.2764,3.4025,18349.0
4,000088.SZ,20000110,1.2822,1.3547,1.246,1.3344,4.544,30242.0
5,000088.SZ,20000111,1.3619,1.3692,1.2475,1.2518,-6.19,24784.0
6,000088.SZ,20000112,1.246,1.275,1.2054,1.2098,-3.3552,8605.0
7,000088.SZ,20000113,1.217,1.2243,1.1765,1.1997,-0.8348,6876.0
8,000088.SZ,20000114,1.2026,1.2083,1.1678,1.1794,-1.6921,6182.0
9,000088.SZ,20000117,1.1779,1.2098,1.1591,1.2098,2.5776,4691.0
10,000088.SZ,20000118,1.2098,1.2141,1.1736,1.1852,-2.0334,5013.0
11,000088.SZ,20000119,1.1808,1.1953,1.1794,1.1852,0.0,4541.0
12,000088.SZ,20000120,1.1852,1.1953,1.1765,1.1924,0.6075,7717.0
13,000088.SZ,20000121,1.1997,1.2243,1.1779,1.1881,-0.3606,10907.0
14,000088.SZ,20000124,1.1881,1.1881,1.1417,1.1765,-0.9763,10771.0
15,000088.SZ,20000125,1.1765,1.2098,1.1576,1.1939,1.479,8580.0
16,000088.SZ,20000126,1.1881,1.2315,1.1634,1.2286,2.9064,15429.0
17,000088.SZ,20000127,1.2315,1.2417,1.1953,1.1968,-2.5883,13773.0
18,000088.SZ,20000128,1.1968,1.2214,1.1736,1.2112,1.2032,17172.0
19,000088.SZ,20000214,1.2446,1.3185,1.2315,1.3185,8.859,33529.0
20,000088.SZ,20000215,1.3431,1.3648,1.275,1.2793,-2.9731,49093.0
21,000088.SZ,20000216,1.2822,1.2866,1.2141,1.2591,-1.579,32510.0
22,000088.SZ,20000217,1.2315,1.3706,1.2243,1.3083,3.9076,65505.0
23,000088.SZ,20000218,1.304,1.304,1.2533,1.2764,-2.4383,21205.0
24,000088.SZ,20000221,1.2779,1.3474,1.2315,1.3344,4.544,58681.0
25,000088.SZ,20000222,1.3474,1.3619,1.2605,1.2677,-4.9985,28046.0
26,000088.SZ,20000223,1.2677,1.2822,1.2243,1.2402,-2.1693,20901.0
27,000088.SZ,20000224,1.2388,1.2576,1.2257,1.2446,0.3548,13829.0
28,000088.SZ,20000225,1.2446,1.246,1.2098,1.2156,-2.3301,21139.0
29,000088.SZ,20000228,1.2156,1.246,1.1852,1.2359,1.67,25803.0
30,000088.SZ,20000229,1.2388,1.304,1.2214,1.275,3.1637,30574.0
31,000088.SZ,20000301,1.2605,1.2735,1.2243,1.2504,-1.9294,11453.0
32,000088.SZ,20000302,1.2576,1.3185,1.2562,1.2895,3.127,34226.0
33,000088.SZ,20000303,1.304,1.3981,1.304,1.3735,6.5142,101102.0
34,000088.SZ,20000306,1.4054,1.417,1.275,1.2808,-6.7492,45669.0
35,000088.SZ,20000307,1.2677,1.33,1.2504,1.3098,2.2642,22500.0
36,000088.SZ,20000308,1.33,1.359,1.3011,1.3431,2.5424,29802.0
37,000088.SZ,20000309,1.3474,1.3474,1.3069,1.3127,-2.2634,18384.0
38,000088.SZ,20000310,1.3185,1.3402,1.2851,1.2895,-1.7673,17543.0
39,000088.SZ,20000313,1.2909,1.3257,1.275,1.3243,2.6987,16262.0
40,000088.SZ,20000314,1.304,1.3156,1.2576,1.2938,-2.3031,20716.0
41,000088.SZ,20000315,1.2924,1.3402,1.275,1.3199,2.0173,20624.0
42,000088.SZ,20000316,1.3185,1.3185,1.2243,1.2402,-6.0383,19824.0
43,000088.SZ,20000317,1.2315,1.3112,1.2315,1.2967,4.5557,19697.0
44,000088.SZ,20000320,1.2315,1.3474,1.2315,1.33,2.5681,29662.0
45,000088.SZ,20000321,1.3445,1.3895,1.3127,1.3619,2.3985,48312.0
46,000088.SZ,20000322,1.3837,1.4981,1.3837,1.4764,8.4074,160790.0
47,000088.SZ,20000323,1.4706,1.5083,1.4358,1.4822,0.3928,74899.0
48,000088.SZ,20000324,1.4851,1.5213,1.4416,1.446,-2.4423,49333.0
49,000088.SZ,20000327,1.446,1.5908,1.446,1.5865,9.7165,105930.0
50,000088.SZ,20000328,1.6082,1.6517,1.5213,1.5575,-1.8279,83748.0
