,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000690.SZ,20000104,0.761,0.7905,0.761,0.7894,1.7268,1734.0
1,000690.SZ,20000105,0.7894,0.8189,0.7782,0.8023,1.6342,2841.0
2,000690.SZ,20000106,0.8119,0.8296,0.7771,0.8248,2.8044,3430.0
3,000690.SZ,20000107,0.8248,0.8441,0.8033,0.8419,2.0732,9978.0
4,000690.SZ,20000110,0.8467,0.851,0.8258,0.8457,0.4514,5500.0
5,000690.SZ,20000111,0.8467,0.851,0.7985,0.8242,-2.5423,2811.0
6,000690.SZ,20000112,0.8039,0.8237,0.7771,0.8007,-2.8512,1834.0
7,000690.SZ,20000113,0.8007,0.8076,0.7717,0.7765,-3.0224,2530.0
8,000690.SZ,20000114,0.7717,0.7867,0.7503,0.7631,-1.7257,3316.0
9,000690.SZ,20000117,0.753,0.7771,0.7514,0.7755,1.625,1581.0
10,000690.SZ,20000118,0.7744,0.7824,0.7556,0.7739,-0.2063,2586.0
11,000690.SZ,20000119,0.7717,0.7824,0.7556,0.7803,0.827,1280.0
12,000690.SZ,20000120,0.7621,0.7867,0.7615,0.7862,0.7561,3735.0
13,000690.SZ,20000121,0.7878,0.8414,0.7878,0.8242,4.8334,13870.0
14,000690.SZ,20000124,0.8242,0.8559,0.8151,0.8328,1.0434,9706.0
15,000690.SZ,20000125,0.8334,0.8575,0.8334,0.8564,2.8338,14285.0
16,000690.SZ,20000126,0.8564,0.8612,0.8392,0.8478,-1.0042,6955.0
17,000690.SZ,20000127,0.8414,0.8655,0.8403,0.8585,1.2621,12699.0
18,000690.SZ,20000128,0.8682,0.8843,0.8575,0.8778,2.2481,16199.0
19,000690.SZ,20000214,0.8869,0.9657,0.8869,0.9652,9.9567,11172.0
20,000690.SZ,20000215,0.9861,1.045,0.9518,0.9609,-0.4455,15962.0
21,000690.SZ,20000216,0.9861,1.0209,0.9604,1.0182,5.9632,22326.0
22,000690.SZ,20000217,1.0209,1.045,0.9818,1.0241,0.5795,47887.0
23,000690.SZ,20000218,1.0156,1.1254,0.9989,1.1217,9.5303,29090.0
24,000690.SZ,20000221,1.1361,1.2337,1.1361,1.2337,9.9848,11515.0
25,000690.SZ,20000222,1.2862,1.3569,1.1152,1.1994,-2.7803,36312.0
26,000690.SZ,20000223,1.1522,1.2326,1.089,1.1222,-6.4366,22498.0
27,000690.SZ,20000224,1.0986,1.1774,1.0986,1.1774,4.9189,13767.0
28,000690.SZ,20000225,1.1629,1.2005,1.1367,1.1812,0.3227,15285.0
29,000690.SZ,20000228,1.179,1.2862,1.1737,1.2803,8.3898,21658.0
30,000690.SZ,20000229,1.2808,1.2975,1.2047,1.2171,-4.9363,11362.0
31,000690.SZ,20000301,1.1951,1.2862,1.1924,1.2664,4.0506,19004.0
32,000690.SZ,20000302,1.2664,1.3076,1.2594,1.3044,3.0006,11474.0
33,000690.SZ,20000303,1.3055,1.3977,1.3055,1.3977,7.1527,30105.0
34,000690.SZ,20000306,1.3987,1.4041,1.3066,1.3301,-4.8365,11763.0
35,000690.SZ,20000307,1.2594,1.3393,1.2433,1.3344,0.3233,8901.0
36,000690.SZ,20000308,1.3344,1.3425,1.2819,1.3334,-0.0749,6416.0
37,000690.SZ,20000309,1.3237,1.3323,1.2326,1.2701,-4.7473,5401.0
38,000690.SZ,20000310,1.2524,1.3119,1.2005,1.2535,-1.307,10300.0
39,000690.SZ,20000313,1.2487,1.2948,1.2224,1.2728,1.5397,9854.0
40,000690.SZ,20000314,1.254,1.2851,1.1522,1.2235,-3.8734,7969.0
41,000690.SZ,20000315,1.2235,1.2433,1.2085,1.2358,1.0053,8773.0
42,000690.SZ,20000316,1.2058,1.2701,1.1147,1.2417,0.4774,15771.0
43,000690.SZ,20000317,1.2085,1.2514,1.1978,1.2465,0.3866,14441.0
44,000690.SZ,20000320,1.2085,1.2626,1.2085,1.2567,0.8183,5735.0
45,000690.SZ,20000321,1.254,1.2594,1.2219,1.2374,-1.5358,3597.0
46,000690.SZ,20000322,1.2369,1.2749,1.2315,1.2733,2.9012,15346.0
47,000690.SZ,20000323,1.2749,1.2835,1.2567,1.2766,0.2592,5820.0
48,000690.SZ,20000324,1.2808,1.2953,1.2326,1.2819,0.4152,13956.0
49,000690.SZ,20000327,1.2755,1.3044,1.2648,1.2958,1.0843,8979.0
50,000690.SZ,20000328,1.2958,1.3318,1.2862,1.3243,2.1994,12841.0
51,000690.SZ,20000329,1.3275,1.3328,1.3017,1.3226,-0.1284,5944.0
52,000690.SZ,20000330,1.3184,1.3505,1.2776,1.3425,1.5046,15811.0
53,000690.SZ,20000331,1.3548,1.3548,1.2926,1.3226,-1.4823,8127.0
54,000690.SZ,20000403,1.2996,1.3216,1.2246,1.2482,-5.6253,8430.0
55,000690.SZ,20000404,1.238,1.2594,1.179,1.2348,-1.0735,8310.0
56,000690.SZ,20000405,1.2348,1.2615,1.2197,1.2374,0.2106,2971.0
57,000690.SZ,20000406,1.2326,1.2433,1.2063,1.2326,-0.3879,4476.0
58,000690.SZ,20000407,1.1956,1.2648,1.1956,1.2482,1.2656,10545.0
59,000690.SZ,20000410,1.2401,1.2755,1.2058,1.2417,-0.5207,2858.0
60,000690.SZ,20000411,1.2353,1.2487,1.2165,1.2315,-0.8215,2116.0
61,000690.SZ,20000412,1.2272,1.2417,1.2165,1.2358,0.3492,857.0
62,000690.SZ,20000413,1.2165,1.2428,1.2058,1.2321,-0.2994,904.0
63,000690.SZ,20000414,1.2165,1.2326,1.1897,1.2117,-1.6557,5308.0
64,000690.SZ,20000417,1.2005,1.2005,1.1297,1.1704,-3.4084,9953.0
65,000690.SZ,20000418,1.0831,1.2047,1.0831,1.2005,2.5718,25322.0
66,000690.SZ,20000420,1.2005,1.2005,1.1656,1.1838,-1.3911,10842.0
67,000690.SZ,20000421,1.179,1.2262,1.179,1.2208,3.1255,5416.0
68,000690.SZ,20000424,1.2192,1.2305,1.2058,1.2219,0.0901,5032.0
69,000690.SZ,20000425,1.2058,1.2272,1.2058,1.2203,-0.1309,5046.0
70,000690.SZ,20000426,1.2203,1.2299,1.2139,1.2203,0.0,3861.0
71,000690.SZ,20000427,1.2165,1.2315,1.2165,1.2203,0.0,2924.0
72,000690.SZ,20000428,1.2165,1.2364,1.2165,1.2364,1.3193,5081.0
73,000690.SZ,20000508,1.2358,1.2594,1.2219,1.2315,-0.3963,2090.0
74,000690.SZ,20000509,1.2353,1.2353,1.2112,1.223,-0.6902,1121.0
75,000690.SZ,20000510,1.223,1.2272,1.2005,1.2144,-0.7032,1549.0
76,000690.SZ,20000511,1.2005,1.2262,1.2005,1.2208,0.527,1388.0
77,000690.SZ,20000512,1.2573,1.2573,1.2192,1.2289,0.6635,3259.0
78,000690.SZ,20000515,1.2165,1.2289,1.2139,1.2208,-0.6591,866.0
79,000690.SZ,20000516,1.2165,1.2589,1.2165,1.2589,3.1209,6482.0
80,000690.SZ,20000517,1.2567,1.2674,1.2433,1.2594,0.0397,6687.0
81,000690.SZ,20000518,1.2589,1.2669,1.2487,1.2562,-0.2541,3261.0
82,000690.SZ,20000519,1.2562,1.2969,1.2562,1.2862,2.3882,9924.0
83,000690.SZ,20000522,1.2862,1.2969,1.2567,1.2792,-0.5442,6164.0
