,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000655.SZ,20000104,4.2197,4.4685,4.1945,4.4559,5.5976,1261.0
1,000655.SZ,20000105,4.3142,4.4654,4.3142,4.3425,-2.5449,1144.0
2,000655.SZ,20000106,4.3425,4.4244,4.3425,4.4244,1.886,1079.0
3,000655.SZ,20000107,4.4402,4.5346,4.4087,4.5031,1.7788,2787.0
4,000655.SZ,20000110,4.5819,4.5819,4.4244,4.478,-0.5574,2294.0
5,000655.SZ,20000111,4.4874,4.4874,4.3142,4.3174,-3.5864,2100.0
6,000655.SZ,20000112,4.3362,4.3362,4.1882,4.2103,-2.4807,1338.0
7,000655.SZ,20000113,4.204,4.2512,4.1568,4.226,0.3729,793.0
8,000655.SZ,20000114,4.226,4.226,4.141,4.141,-2.0114,888.0
9,000655.SZ,20000117,4.0938,4.141,4.0308,4.1158,-0.6085,1164.0
10,000655.SZ,20000118,4.141,4.2985,4.141,4.267,3.6736,1728.0
11,000655.SZ,20000119,4.2449,4.3142,4.2449,4.2985,0.7382,1103.0
12,000655.SZ,20000120,4.3394,4.3457,4.2575,4.2638,-0.8073,877.0
13,000655.SZ,20000121,4.2953,4.4717,4.2953,4.3268,1.4776,2246.0
14,000655.SZ,20000124,4.2827,4.2985,4.1882,4.2607,-1.5277,2198.0
15,000655.SZ,20000125,4.289,4.3142,4.0339,4.2544,-0.1479,3179.0
16,000655.SZ,20000126,4.2355,4.2449,4.1253,4.1977,-1.3327,1526.0
17,000655.SZ,20000127,4.1819,4.1819,4.1253,4.1505,-1.1244,3874.0
18,000655.SZ,20000128,4.1473,4.1505,4.0308,4.1095,-0.9878,5691.0
19,000655.SZ,20000214,4.1977,4.4843,4.1977,4.4748,8.8892,8265.0
20,000655.SZ,20000215,4.5031,4.563,4.2512,4.289,-4.1521,8216.0
21,000655.SZ,20000216,4.2764,4.2827,4.1473,4.204,-1.9818,6166.0
22,000655.SZ,20000217,4.2229,4.3709,4.1347,4.2166,0.2997,11368.0
23,000655.SZ,20000218,4.2166,4.352,4.1945,4.267,1.1953,5974.0
24,000655.SZ,20000221,4.3457,4.5504,4.2575,4.5441,6.494,17370.0
25,000655.SZ,20000222,4.5724,4.6134,4.2985,4.3205,-4.9207,8862.0
26,000655.SZ,20000223,4.289,4.5031,4.2512,4.3583,0.8749,12221.0
27,000655.SZ,20000224,4.3303,4.359,4.2252,4.2794,-1.8261,4256.0
28,000655.SZ,20000225,4.2985,4.3303,4.2061,4.2571,-0.5211,2939.0
29,000655.SZ,20000228,4.2348,4.3144,4.1775,4.2825,0.5967,4322.0
30,000655.SZ,20000229,4.2921,4.4067,4.2348,4.3207,0.892,4166.0
31,000655.SZ,20000301,4.2985,4.4577,4.2411,4.394,1.6965,5062.0
32,000655.SZ,20000302,4.3749,4.4258,4.3621,4.394,0.0,3943.0
33,000655.SZ,20000303,4.4003,4.6487,4.4003,4.5978,4.6381,12211.0
34,000655.SZ,20000306,4.5914,4.6009,4.3876,4.394,-4.4326,5339.0
35,000655.SZ,20000307,4.3239,4.4577,4.3239,4.4577,1.4497,3988.0
36,000655.SZ,20000308,4.4895,4.5787,4.4195,4.5213,1.4267,5481.0
37,000655.SZ,20000309,4.515,4.5532,4.4736,4.5182,-0.0686,6298.0
38,000655.SZ,20000310,4.5213,4.6837,4.5118,4.585,1.4785,7161.0
39,000655.SZ,20000313,4.6105,4.9193,4.585,4.8525,5.8342,13392.0
40,000655.SZ,20000314,4.827,4.827,4.5213,4.8079,-0.9191,14397.0
41,000655.SZ,20000315,4.8557,4.948,4.7474,4.7761,-0.6614,7789.0
42,000655.SZ,20000316,4.7379,4.8015,4.464,4.5245,-5.2679,6858.0
43,000655.SZ,20000317,4.4577,4.6169,4.4577,4.6073,1.83,4034.0
44,000655.SZ,20000320,4.5213,4.706,4.4895,4.6614,1.1742,5511.0
45,000655.SZ,20000321,4.7761,4.8143,4.6423,4.7697,2.3233,7928.0
46,000655.SZ,20000322,4.6105,4.6805,4.4959,4.5309,-5.0066,10223.0
47,000655.SZ,20000323,4.5213,4.6328,4.4608,4.5341,0.0706,6165.0
48,000655.SZ,20000324,4.5818,4.7601,4.5468,4.6678,2.9488,7598.0
49,000655.SZ,20000327,4.7315,5.1359,4.706,5.1359,10.0283,29811.0
50,000655.SZ,20000328,5.2537,5.6485,5.1422,5.4097,5.3311,33247.0
51,000655.SZ,20000329,5.4129,5.6676,5.2505,5.6167,3.8265,26274.0
52,000655.SZ,20000330,5.5402,6.177,5.5402,6.1675,9.8065,46061.0
53,000655.SZ,20000331,6.1675,6.3235,5.986,6.0815,-1.3944,24471.0
54,000655.SZ,20000403,6.021,6.0433,5.6994,5.795,-4.711,25159.0
55,000655.SZ,20000404,5.7313,5.9924,5.5402,5.8045,0.1639,12665.0
56,000655.SZ,20000405,5.7313,5.9414,5.674,5.7854,-0.3291,8229.0
57,000655.SZ,20000406,5.6676,5.9096,5.6358,5.8714,1.4865,26863.0
58,000655.SZ,20000407,5.8905,6.4732,5.8905,6.4732,10.2497,37620.0
59,000655.SZ,20000410,7.1195,7.1195,6.8011,6.8807,6.2952,42444.0
60,000655.SZ,20000411,6.8616,6.9985,6.4955,6.6324,-3.6086,18595.0
61,000655.SZ,20000412,6.6324,6.7438,6.2726,6.3649,-4.0332,21904.0
62,000655.SZ,20000413,6.3681,7.0049,6.2789,7.0017,10.0049,33443.0
63,000655.SZ,20000414,6.9348,7.4825,6.8775,7.0336,0.4556,27490.0
64,000655.SZ,20000417,7.0049,7.0049,6.3362,6.7725,-3.7122,21296.0
65,000655.SZ,20000418,6.4031,6.8775,6.4031,6.5751,-2.9147,10779.0
66,000655.SZ,20000419,6.5751,6.782,6.3681,6.5241,-0.7757,9701.0
67,000655.SZ,20000420,6.4955,6.6865,6.3999,6.47,-0.8292,9211.0
68,000655.SZ,20000421,6.4827,6.6706,6.4827,6.5114,0.6399,7639.0
69,000655.SZ,20000425,6.6228,7.1004,6.4891,6.8839,5.7207,18654.0
70,000655.SZ,20000426,7.0367,7.0845,6.7502,6.7788,-1.5268,6798.0
71,000655.SZ,20000427,6.7756,6.8139,6.435,6.4955,-4.1792,9098.0
72,000655.SZ,20000428,6.4636,6.8011,6.4636,6.8011,4.7048,6972.0
73,000655.SZ,20000508,6.8775,6.9412,6.6865,6.782,-0.2808,8077.0
74,000655.SZ,20000509,6.782,6.782,6.4955,6.5241,-3.8027,4745.0
75,000655.SZ,20000510,6.4955,6.4955,6.2121,6.2949,-3.5131,10262.0
76,000655.SZ,20000511,6.2949,6.298,6.1452,6.2375,-0.9118,4606.0
77,000655.SZ,20000512,6.2089,6.3617,6.1484,6.177,-0.9699,3918.0
78,000655.SZ,20000515,6.2089,6.2089,5.6835,5.8268,-5.6694,4773.0
79,000655.SZ,20000516,5.8077,5.9382,5.8077,5.8555,0.4926,2149.0
80,000655.SZ,20000517,5.8905,6.2089,5.8555,6.0338,3.045,3597.0
81,000655.SZ,20000518,6.0338,6.3554,6.0338,6.2758,4.0107,3011.0
82,000655.SZ,20000519,6.3362,6.5082,6.0911,6.2089,-1.066,6412.0
83,000655.SZ,20000522,6.2089,6.3044,6.1134,6.193,-0.2561,7239.0
84,000655.SZ,20000523,6.3649,6.3649,6.1707,6.3076,1.8505,7045.0
85,000655.SZ,20000524,6.2407,6.4254,6.1707,6.1866,-1.9183,3902.0
86,000655.SZ,20000525,5.6039,6.8043,5.6039,6.7343,8.853,22167.0
87,000655.SZ,20000526,7.0049,7.0049,6.435,6.4827,-3.7361,11398.0
88,000655.SZ,20000529,6.6865,6.8457,6.5241,6.8043,4.9609,7450.0
89,000655.SZ,20000530,6.9094,6.9667,6.591,6.6801,-1.8253,4862.0
90,000655.SZ,20000531,6.8775,6.8775,6.6228,6.7152,0.5254,7004.0
91,000655.SZ,20000601,6.7597,6.8489,6.5114,6.5273,-2.7981,5531.0
92,000655.SZ,20000602,6.4795,6.6865,6.4318,6.4477,-1.2195,5776.0
93,000655.SZ,20000605,6.3681,6.4636,6.0529,6.1197,-5.0871,8749.0
94,000655.SZ,20000606,6.1197,6.1898,5.916,5.9669,-2.4969,15769.0
95,000655.SZ,20000607,5.9669,6.1388,5.9542,6.0497,1.3877,5988.0
96,000655.SZ,20000608,5.8905,6.2726,5.8905,6.1516,1.6844,5819.0
97,000655.SZ,20000609,6.0529,6.2248,5.986,5.9956,-2.5359,3991.0
98,000655.SZ,20000612,5.9956,6.0019,5.916,5.9414,-0.904,2812.0
99,000655.SZ,20000613,5.986,5.9924,5.8746,5.8841,-0.9644,4871.0
100,000655.SZ,20000614,5.8841,6.3649,5.8841,6.2216,5.7358,8353.0
101,000655.SZ,20000615,6.2216,6.3681,6.1325,6.142,-1.2794,5882.0
102,000655.SZ,20000616,6.1388,6.3044,6.0911,6.1452,0.0521,3189.0
103,000655.SZ,20000619,6.4031,6.4031,6.1134,6.1197,-0.415,4147.0
104,000655.SZ,20000620,6.1293,6.193,6.0497,6.1675,0.7811,3831.0
105,000655.SZ,20000621,6.2407,6.3044,5.6358,6.2025,0.5675,5509.0
106,000655.SZ,20000622,6.107,6.2885,6.107,6.1611,-0.6675,994.0
107,000655.SZ,20000623,6.2089,6.2885,6.1325,6.1611,0.0,1670.0
108,000655.SZ,20000626,6.1707,6.3522,6.1484,6.1802,0.31,3645.0
109,000655.SZ,20000627,6.1802,6.1802,6.0115,6.0465,-2.1634,3986.0
110,000655.SZ,20000628,6.0497,6.0974,5.9255,5.986,-1.0006,4490.0
111,000655.SZ,20000629,5.986,5.986,5.8268,5.9223,-1.0641,5251.0
112,000655.SZ,20000630,5.9223,6.0051,5.7313,5.8332,-1.5045,3308.0
113,000655.SZ,20000703,5.8332,5.9223,5.7154,5.7217,-1.9115,3211.0
114,000655.SZ,20000704,5.7313,5.8204,5.6931,5.744,0.3897,2264.0
115,000655.SZ,20000705,5.7408,5.7631,5.6198,5.6549,-1.5512,2734.0
116,000655.SZ,20000706,5.674,5.674,5.4797,5.6039,-0.9019,3440.0
117,000655.SZ,20000707,5.6676,5.795,5.6103,5.7185,2.045,2421.0
118,000655.SZ,20000710,5.7313,5.8905,5.6835,5.8873,2.9518,6411.0
119,000655.SZ,20000711,5.8746,5.8746,5.7408,5.7631,-2.1096,1783.0
120,000655.SZ,20000712,5.7631,5.8427,5.4766,5.7854,0.3869,2348.0
121,000655.SZ,20000713,5.779,5.779,5.5116,5.5593,-3.9081,4244.0
122,000655.SZ,20000714,5.6007,5.7313,5.5562,5.6453,1.547,3248.0
123,000655.SZ,20000717,5.6039,5.6039,5.4957,5.5116,-2.3683,2420.0
124,000655.SZ,20000718,5.5116,5.6007,5.4797,5.5402,0.5189,1702.0
125,000655.SZ,20000719,5.5402,5.6358,5.3492,5.5402,0.0,3950.0
126,000655.SZ,20000720,5.5052,5.5339,5.432,5.4702,-1.2635,2226.0
127,000655.SZ,20000721,5.5084,5.6071,5.467,5.5721,1.8628,2221.0
128,000655.SZ,20000724,5.5721,5.6931,5.5116,5.5944,0.4002,2535.0
129,000655.SZ,20000725,5.5976,5.6039,5.4766,5.5148,-1.4229,1387.0
130,000655.SZ,20000726,5.4797,5.5816,5.4129,5.4861,-0.5204,2790.0
131,000655.SZ,20000727,5.4129,5.986,5.4129,5.8141,5.9787,6712.0
132,000655.SZ,20000728,5.8268,5.9223,5.6676,5.7313,-1.4241,3411.0
133,000655.SZ,20000731,5.6899,5.795,5.6676,5.6994,-0.5566,1915.0
134,000655.SZ,20000801,5.6994,5.7058,5.6517,5.6517,-0.8369,2066.0
135,000655.SZ,20000802,5.6326,5.6994,5.5402,5.588,-1.1271,2080.0
136,000655.SZ,20000803,5.588,5.6007,5.5116,5.5944,0.1145,2104.0
137,000655.SZ,20000804,5.6358,5.7568,5.5721,5.6963,1.8215,3527.0
138,000655.SZ,20000807,5.7058,5.9223,5.7058,5.8172,2.1224,7089.0
139,000655.SZ,20000808,5.8172,5.9191,5.8172,5.8809,1.095,5182.0
140,000655.SZ,20000809,5.9064,6.0019,5.8841,5.9701,1.5168,3470.0
141,000655.SZ,20000810,5.986,6.3362,5.986,6.1261,2.613,9924.0
142,000655.SZ,20000811,6.1134,6.2089,6.0178,6.0815,-0.728,3422.0
143,000655.SZ,20000814,6.0815,6.1134,5.9796,6.0147,-1.0984,3266.0
144,000655.SZ,20000815,6.0147,6.0178,5.9382,5.9414,-1.2187,2824.0
145,000655.SZ,20000816,5.9382,6.0242,5.8841,5.9542,0.2154,2133.0
146,000655.SZ,20000817,6.0178,6.0178,5.8523,5.8777,-1.2848,2345.0
147,000655.SZ,20000818,5.8841,5.9064,5.779,5.8204,-0.9749,3525.0
148,000655.SZ,20000821,5.8236,6.0688,5.8236,6.0401,3.7747,3088.0
149,000655.SZ,20000822,6.0497,6.1102,5.8905,5.8905,-2.4768,1989.0
150,000655.SZ,20000823,5.8586,5.8586,5.5084,5.7376,-2.5957,3278.0
151,000655.SZ,20000824,5.7568,5.7822,5.6676,5.7058,-0.5542,3123.0
152,000655.SZ,20000825,5.7154,5.8586,5.6994,5.7536,0.8377,1875.0
153,000655.SZ,20000828,5.779,5.8427,5.7313,5.7631,0.1651,2885.0
154,000655.SZ,20000829,5.7886,5.7886,5.6994,5.7313,-0.5518,2466.0
155,000655.SZ,20000830,6.0115,6.0115,5.7345,5.7568,0.4449,1670.0
156,000655.SZ,20000831,5.19,5.7599,5.19,5.5179,-4.1499,4822.0
157,000655.SZ,20000901,5.5084,5.6358,5.4288,5.4575,-1.0946,4012.0
158,000655.SZ,20000904,5.4161,5.6039,5.4161,5.4957,0.7,1602.0
159,000655.SZ,20000905,5.5084,5.5721,5.4702,5.4734,-0.4058,1040.0
160,000655.SZ,20000906,5.4734,5.5562,5.4224,5.502,0.5225,774.1
161,000655.SZ,20000907,5.6039,5.6039,5.502,5.5402,0.6943,646.0
162,000655.SZ,20000908,5.5339,5.6039,5.5339,5.5721,0.5758,772.0
163,000655.SZ,20000911,5.6294,5.6294,5.5148,5.5402,-0.5725,413.0
164,000655.SZ,20000912,5.4925,5.5689,5.4065,5.4766,-1.148,2666.0
165,000655.SZ,20000913,5.4766,5.5371,5.4129,5.4638,-0.2337,1430.0
166,000655.SZ,20000914,5.4766,5.4829,5.4001,5.4129,-0.9316,1880.0
167,000655.SZ,20000915,5.4129,5.5084,5.3651,5.4415,0.5284,1783.0
168,000655.SZ,20000918,5.4766,5.5084,5.4129,5.4383,-0.0588,1954.0
169,000655.SZ,20000919,5.4161,5.4161,5.2569,5.26,-3.2786,2310.0
170,000655.SZ,20000920,5.2569,5.3174,5.1804,5.225,-0.6654,1385.0
171,000655.SZ,20000921,5.2282,5.2378,5.104,5.1104,-2.1933,1865.0
