,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000620.SZ,20000104,9.9399,10.7045,9.9399,10.497,5.8368,16602.0
1,000620.SZ,20000105,10.4861,11.1851,10.3768,10.6936,1.8729,34885.0
2,000620.SZ,20000106,10.6608,11.3053,10.497,11.2507,5.2097,43379.0
3,000620.SZ,20000107,11.3599,11.7968,11.0868,11.5893,3.0096,88566.0
4,000620.SZ,20000110,11.7968,12.2337,11.3053,12.0917,4.335,115299.0
5,000620.SZ,20000111,12.2337,12.3102,11.2397,11.3053,-6.5036,60545.0
6,000620.SZ,20000112,11.338,11.633,10.9011,11.0104,-2.6085,44652.0
7,000620.SZ,20000113,11.0431,11.0977,10.8137,10.8137,-1.7865,23851.0
8,000620.SZ,20000114,10.8902,11.1196,10.4861,10.7045,-1.0098,18362.0
9,000620.SZ,20000117,10.8356,11.3599,10.5734,11.338,5.9181,26340.0
10,000620.SZ,20000118,11.4145,11.8514,11.2507,11.48,1.2524,47794.0
11,000620.SZ,20000119,11.5674,12.0153,11.349,11.9607,4.1873,57836.0
12,000620.SZ,20000120,12.0043,12.2337,11.8296,11.906,-0.4573,70659.0
13,000620.SZ,20000121,11.9607,13.0857,11.8514,12.911,8.4411,178428.0
14,000620.SZ,20000124,13.0857,14.1999,12.7799,13.8831,7.5292,169759.0
15,000620.SZ,20000125,13.8613,14.1343,12.6925,12.9874,-6.4517,90987.0
16,000620.SZ,20000126,12.7799,13.042,12.3102,12.8126,-1.3459,74802.0
17,000620.SZ,20000127,13.1076,14.0906,12.9219,14.0906,9.9746,132254.0
18,000620.SZ,20000128,14.6477,15.4014,14.3091,15.1283,7.3645,171225.0
19,000620.SZ,20000214,15.8383,16.6466,15.6745,16.6466,10.0362,81107.0
20,000620.SZ,20000215,17.4221,18.2304,15.4888,15.8165,-4.9866,230414.0
21,000620.SZ,20000216,15.8055,17.4112,15.8055,17.4112,10.0825,144273.0
22,000620.SZ,20000217,18.1868,18.9841,15.6745,15.6745,-9.9746,183833.0
23,000620.SZ,20000218,15.2922,16.3845,14.32,16.2752,3.8323,97963.0
