,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000593.SZ,20000104,4.6086,4.7238,4.6028,4.6748,0.7435,2170.0
1,000593.SZ,20000105,4.5798,4.718,4.5798,4.6748,0.0,2254.0
2,000593.SZ,20000106,4.6086,4.7756,4.6086,4.7699,2.0343,2222.0
3,000593.SZ,20000107,4.7699,4.839,4.6662,4.8332,1.3271,5632.0
4,000593.SZ,20000110,4.8332,4.8966,4.6892,4.7987,-0.7138,6215.0
5,000593.SZ,20000111,4.8102,4.8102,4.6115,4.6863,-2.3423,3644.0
6,000593.SZ,20000112,4.6374,4.7209,4.4991,4.5394,-3.1347,3410.0
7,000593.SZ,20000113,4.4818,4.5769,4.43,4.5164,-0.5067,3173.0
8,000593.SZ,20000114,4.5164,4.5798,4.4646,4.574,1.2754,871.0
9,000593.SZ,20000117,4.551,4.7497,4.479,4.5337,-0.8811,3159.0
10,000593.SZ,20000118,4.5394,4.6057,4.4617,4.4934,-0.8889,2237.0
11,000593.SZ,20000119,4.4934,4.5366,4.4358,4.4934,0.0,1653.0
12,000593.SZ,20000120,4.5798,4.6057,4.4934,4.5279,0.7678,1039.0
13,000593.SZ,20000121,4.551,4.8073,4.4934,4.6691,3.1184,3602.0
14,000593.SZ,20000124,4.6892,4.79,4.5654,4.6777,0.1842,2308.0
15,000593.SZ,20000125,4.6662,5.0406,4.6662,4.8707,4.126,11735.0
16,000593.SZ,20000126,4.8851,4.9744,4.7526,4.9629,1.893,5904.0
17,000593.SZ,20000127,4.8966,5.2423,4.8966,5.104,2.8431,16211.0
18,000593.SZ,20000128,5.0954,5.1558,4.983,5.0694,-0.6779,7199.0
19,000593.SZ,20000214,5.3287,5.4727,5.1587,5.4727,7.9556,11205.0
20,000593.SZ,20000215,5.4727,5.4727,4.9485,5.0291,-8.1057,15154.0
21,000593.SZ,20000216,5.0118,5.0291,4.8102,4.9542,-1.4893,9564.0
22,000593.SZ,20000217,5.0118,5.2134,4.767,4.9254,-0.5813,9087.0
23,000593.SZ,20000218,4.7958,4.9513,4.79,4.9254,0.0,4851.0
24,000593.SZ,20000221,4.9254,5.127,4.8419,4.9542,0.5847,5658.0
25,000593.SZ,20000222,4.9542,5.1242,4.7843,4.8016,-3.0802,4341.0
26,000593.SZ,20000223,4.7872,4.7987,4.6431,4.6604,-2.9407,4828.0
27,000593.SZ,20000224,4.6633,4.7526,4.6115,4.7065,0.9892,2157.0
28,000593.SZ,20000225,4.7094,4.7382,4.5078,4.5855,-2.5709,3800.0
29,000593.SZ,20000228,4.5855,4.983,4.5855,4.8678,6.1564,9056.0
30,000593.SZ,20000229,4.8678,5.1501,4.8534,4.9974,2.6624,14180.0
31,000593.SZ,20000301,5.0694,5.0694,4.9024,4.9571,-0.8064,4373.0
32,000593.SZ,20000302,4.9542,5.0061,4.8966,4.9542,-0.0585,3718.0
33,000593.SZ,20000303,5.0176,5.3431,4.9715,5.199,4.9413,19612.0
34,000593.SZ,20000306,5.199,5.3575,5.0291,5.1069,-1.7715,13438.0
35,000593.SZ,20000307,5.1098,5.1846,4.9801,5.1357,0.5639,4949.0
36,000593.SZ,20000308,5.1414,5.3632,5.127,5.3575,4.3188,7354.0
37,000593.SZ,20000309,5.3575,5.4496,5.2423,5.3949,0.6981,6749.0
38,000593.SZ,20000310,5.3575,5.5591,5.2855,5.4324,0.6951,14873.0
39,000593.SZ,20000313,5.4007,5.5562,5.3575,5.4151,-0.3185,4703.0
40,000593.SZ,20000314,5.1846,5.3143,5.0694,5.1789,-4.3619,7801.0
41,000593.SZ,20000315,5.2077,5.2134,5.0061,5.0896,-1.7243,5567.0
42,000593.SZ,20000316,5.0406,5.0838,4.8592,4.862,-4.4719,7310.0
43,000593.SZ,20000317,4.862,5.0694,4.862,5.0665,4.2061,3106.0
44,000593.SZ,20000320,5.0838,5.1472,4.9312,5.1328,1.3086,2421.0
45,000593.SZ,20000321,5.127,5.1818,5.0406,5.0838,-0.9546,1981.0
46,000593.SZ,20000322,5.0896,5.176,5.0665,5.0781,-0.1121,3061.0
47,000593.SZ,20000323,5.0781,5.3143,5.0752,5.2307,3.0051,2124.0
48,000593.SZ,20000324,5.2423,5.2711,5.127,5.1962,-0.6596,4130.0
49,000593.SZ,20000327,5.1846,5.4986,5.1846,5.392,3.7681,7101.0
50,000593.SZ,20000328,5.5303,5.6023,5.2797,5.4554,1.1758,7819.0
51,000593.SZ,20000329,5.4496,5.4669,5.3287,5.4208,-0.6342,5773.0
52,000593.SZ,20000330,5.4151,5.6916,5.3863,5.6599,4.4108,6887.0
53,000593.SZ,20000331,5.5303,5.8183,5.3805,5.4756,-3.2562,9782.0
54,000593.SZ,20000403,5.4727,5.4784,5.3834,5.3863,-1.6309,2847.0
55,000593.SZ,20000404,5.3805,5.3805,5.2711,5.2883,-1.8194,4242.0
56,000593.SZ,20000405,5.2999,5.3863,5.2134,5.3603,1.3615,2468.0
57,000593.SZ,20000406,5.3517,5.4727,5.3517,5.4727,2.0969,2938.0
58,000593.SZ,20000407,5.4957,5.6023,5.3863,5.4842,0.2101,3411.0
59,000593.SZ,20000410,5.5303,5.5735,5.3863,5.4784,-0.1058,2880.0
60,000593.SZ,20000411,5.5015,5.5332,5.4208,5.4986,0.3687,1425.0
61,000593.SZ,20000412,5.5245,5.6916,5.4698,5.5504,0.9421,4980.0
62,000593.SZ,20000413,5.5332,5.6167,5.3863,5.5015,-0.881,4822.0
63,000593.SZ,20000414,5.6455,5.6455,5.4727,5.4871,-0.2617,2796.0
64,000593.SZ,20000417,5.5015,5.5562,5.3863,5.4151,-1.3122,2856.0
65,000593.SZ,20000418,5.4439,5.6743,5.3171,5.4727,1.0637,10735.0
66,000593.SZ,20000419,5.5591,5.7319,5.4871,5.536,1.1567,7602.0
67,000593.SZ,20000420,5.6138,5.6455,5.5303,5.5821,0.8327,3699.0
68,000593.SZ,20000421,5.6167,6.1409,5.5821,6.1409,10.0106,24153.0
69,000593.SZ,20000424,6.308,6.452,5.9854,6.2475,1.7359,12222.0
70,000593.SZ,20000425,6.2792,6.308,6.138,6.2475,0.0,3896.0
71,000593.SZ,20000426,6.2504,6.6191,6.164,6.6133,5.8551,6385.0
72,000593.SZ,20000427,6.6219,6.8495,6.5384,6.6277,0.2177,9678.0
73,000593.SZ,20000428,6.6277,6.7112,6.1985,6.3656,-3.9546,6540.0
74,000593.SZ,20000508,6.3368,6.452,6.2216,6.2792,-1.3573,3532.0
75,000593.SZ,20000509,6.2216,6.3771,6.1352,6.138,-2.2487,2596.0
76,000593.SZ,20000511,5.9911,6.2504,5.8183,6.1755,0.6109,9643.0
77,000593.SZ,20000512,6.0488,6.2216,6.0055,6.0776,-1.5853,4422.0
78,000593.SZ,20000515,6.043,6.1064,5.922,6.0257,-0.854,1561.0
79,000593.SZ,20000516,6.0199,6.1496,5.9911,6.0833,0.9559,1347.0
80,000593.SZ,20000517,6.1352,6.3944,6.0948,6.1006,0.2844,1970.0
