,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000650.SZ,20000104,0.8835,0.9199,0.8835,0.9152,3.588,720.0
1,000650.SZ,20000105,0.9152,0.933,0.9031,0.9087,-0.7102,1268.0
2,000650.SZ,20000106,0.9143,0.9516,0.9003,0.946,4.1048,1887.0
3,000650.SZ,20000107,0.9572,0.9749,0.9479,0.9684,2.3679,3608.0
4,000650.SZ,20000110,0.9749,1.0029,0.9423,0.9964,2.8914,4488.0
5,000650.SZ,20000111,0.9964,0.9964,0.9236,0.9386,-5.8009,2814.0
6,000650.SZ,20000112,0.933,0.9479,0.905,0.9124,-2.7914,2076.0
7,000650.SZ,20000113,0.9124,0.9283,0.9012,0.9096,-0.3069,944.0
8,000650.SZ,20000114,0.9274,0.9339,0.8966,0.9124,0.3078,1058.0
9,000650.SZ,20000117,0.9031,0.9218,0.8863,0.9208,0.9206,859.0
10,000650.SZ,20000118,0.9059,0.9208,0.8863,0.9031,-1.9222,1804.0
11,000650.SZ,20000119,0.8994,0.9199,0.8872,0.9124,1.0298,1067.0
12,000650.SZ,20000120,0.9143,0.9264,0.9031,0.9208,0.9206,1417.0
13,000650.SZ,20000121,0.9283,0.9749,0.9283,0.932,1.2163,2854.0
14,000650.SZ,20000124,0.933,0.9516,0.9003,0.9208,-1.2017,2661.0
15,000650.SZ,20000125,0.9246,0.9516,0.9162,0.933,1.3249,3195.0
16,000650.SZ,20000126,0.947,0.9563,0.9283,0.9404,0.7931,2199.0
17,000650.SZ,20000127,0.947,0.96,0.9246,0.932,-0.8932,3251.0
18,000650.SZ,20000128,0.932,0.9376,0.891,0.9358,0.4077,5336.0
19,000650.SZ,20000214,0.9488,1.0253,0.9488,1.0244,9.4678,7128.0
20,000650.SZ,20000215,1.0729,1.0804,0.9908,0.9983,-2.5478,11668.0
21,000650.SZ,20000216,0.9936,1.0682,0.9805,1.058,5.9802,13200.0
22,000650.SZ,20000217,1.0776,1.1149,1.0011,1.0169,-3.8847,14922.0
23,000650.SZ,20000218,1.0123,1.0449,0.9871,1.0412,2.3896,5677.0
