,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,002085.SZ,20061128,2.862,2.862,2.678,2.7939,44.8818,444774.42
1,002085.SZ,20061129,2.661,2.7121,2.5758,2.6985,-3.4146,146180.41
2,002085.SZ,20061130,2.6644,2.7428,2.6269,2.6848,-0.5077,110997.48
3,002085.SZ,20061201,2.6917,2.7087,2.6167,2.6542,-1.1397,97983.5
4,002085.SZ,20061204,2.6474,2.7359,2.6235,2.6917,1.4129,82453.14
5,002085.SZ,20061205,2.6746,2.8518,2.661,2.7564,2.4037,116198.71
6,002085.SZ,20061206,2.7564,2.8177,2.6848,2.7666,0.37,104261.43
7,002085.SZ,20061207,2.7564,2.9199,2.7325,2.8143,1.7241,118030.79
8,002085.SZ,20061208,2.7836,2.8211,2.644,2.6508,-5.8096,72033.15
9,002085.SZ,20061211,2.644,2.7019,2.644,2.6882,1.4109,38342.09
10,002085.SZ,20061212,2.6951,2.7019,2.5894,2.6133,-2.7863,48102.27
11,002085.SZ,20061213,2.6303,2.6678,2.6099,2.6371,0.9107,25214.55
12,002085.SZ,20061214,2.644,2.6848,2.6405,2.6576,0.7774,29049.4
13,002085.SZ,20061215,2.661,2.6712,2.6167,2.6542,-0.1279,36529.25
14,002085.SZ,20061218,2.644,2.6576,2.6235,2.6405,-0.5162,28413.01
15,002085.SZ,20061219,2.6508,2.6985,2.6201,2.6882,1.8065,46957.51
16,002085.SZ,20061220,2.6848,2.6917,2.644,2.6848,-0.1265,28966.87
17,002085.SZ,20061221,2.6848,2.7325,2.6474,2.6644,-0.7598,35905.96
18,002085.SZ,20061222,2.6508,2.6508,2.6065,2.6235,-1.5351,52708.07
19,002085.SZ,20061225,2.6405,2.6508,2.6133,2.6269,0.1296,30772.29
20,002085.SZ,20061226,2.6235,2.6337,2.5622,2.5792,-1.8158,32669.22
21,002085.SZ,20061227,2.5792,2.586,2.5247,2.552,-1.0546,33711.34
22,002085.SZ,20061228,2.5554,2.569,2.4395,2.4497,-4.0086,37106.58
23,002085.SZ,20061229,2.4668,2.5281,2.4668,2.4974,1.9472,26095.82
24,002085.SZ,20070104,2.4872,2.5145,2.4566,2.4668,-1.2253,24246.22
25,002085.SZ,20070105,2.4668,2.5213,2.4566,2.5213,2.2093,20790.08
26,002085.SZ,20070108,2.5349,2.5826,2.5315,2.5792,2.2964,25426.56
27,002085.SZ,20070109,2.586,2.5928,2.5588,2.5792,0.0,29668.32
28,002085.SZ,20070110,2.5758,2.5997,2.5486,2.5894,0.3955,36025.45
29,002085.SZ,20070111,2.6201,2.6542,2.5963,2.6065,0.6604,44729.95
30,002085.SZ,20070112,2.5997,2.6405,2.5077,2.5111,-3.6601,29062.37
31,002085.SZ,20070115,2.5213,2.586,2.5043,2.5826,2.8474,22407.74
32,002085.SZ,20070116,2.5997,2.6474,2.5792,2.6133,1.1887,42261.14
33,002085.SZ,20070117,2.6235,2.7189,2.6133,2.7189,4.0409,95676.62
34,002085.SZ,20070118,2.7257,2.753,2.6576,2.7291,0.3752,58982.95
35,002085.SZ,20070119,2.7632,2.8313,2.7598,2.8143,3.1219,88391.06
36,002085.SZ,20070122,2.8825,3.0971,2.8552,3.0971,10.0487,109589.3
37,002085.SZ,20070123,3.1346,3.3049,3.0494,3.1857,2.8607,90826.65
38,002085.SZ,20070124,3.1516,3.23,3.0698,3.138,-1.4973,53784.84
39,002085.SZ,20070125,3.0903,3.1516,2.8961,2.9131,-7.167,51453.57
40,002085.SZ,20070126,2.9029,3.0256,2.7939,2.9779,2.2244,48183.9
41,002085.SZ,20070129,3.0153,3.1346,3.0153,3.1175,4.6879,57195.15
42,002085.SZ,20070130,3.1141,3.121,3.0221,3.0324,-2.7298,36731.58
43,002085.SZ,20070131,3.0051,3.0256,2.8756,2.8756,-5.1708,37159.64
44,002085.SZ,20070201,2.8382,2.9131,2.8109,2.9029,0.9494,31101.61
45,002085.SZ,20070202,2.8961,2.8961,2.7939,2.8041,-3.4035,24882.8
46,002085.SZ,20070205,2.7871,2.8722,2.77,2.8177,0.485,17768.6
47,002085.SZ,20070206,2.8586,2.8927,2.8313,2.8927,2.6617,17551.26
48,002085.SZ,20070207,2.9165,2.9267,2.8552,2.8825,-0.3526,29640.03
49,002085.SZ,20070208,2.8552,2.8893,2.8075,2.8859,0.118,31022.69
