,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000685.SZ,20000104,1.7411,1.8195,1.7382,1.7858,2.5673,3139.0
1,000685.SZ,20000105,1.7858,1.8136,1.7709,1.7818,-0.224,4701.0
2,000685.SZ,20000106,1.7858,1.9197,1.7818,1.8671,4.7873,8478.0
3,000685.SZ,20000107,1.8652,1.89,1.8334,1.8751,0.4285,6101.0
4,000685.SZ,20000110,1.8751,1.8761,1.7868,1.8344,-2.1706,5411.0
5,000685.SZ,20000111,1.8354,1.9346,1.8344,1.884,2.7039,4178.0
6,000685.SZ,20000112,1.885,1.89,1.8056,1.8602,-1.2633,2006.0
7,000685.SZ,20000113,1.8602,1.888,1.8156,1.887,1.4407,3325.0
8,000685.SZ,20000114,1.885,1.885,1.7659,1.7659,-6.4176,1893.0
9,000685.SZ,20000117,1.7064,1.9048,1.7054,1.763,-0.1642,9905.0
10,000685.SZ,20000118,1.6915,1.8652,1.6866,1.8423,4.498,64930.0
11,000685.SZ,20000119,1.8205,1.8632,1.7947,1.8265,-0.8576,21873.0
12,000685.SZ,20000120,1.8255,1.9991,1.8245,1.9525,6.8984,20449.0
13,000685.SZ,20000121,1.9544,2.0388,1.9544,1.9961,2.233,24219.0
14,000685.SZ,20000124,2.0041,2.1281,1.9842,2.1211,6.2622,19008.0
15,000685.SZ,20000125,2.1211,2.2918,2.0824,2.2471,5.9403,19754.0
16,000685.SZ,20000126,2.2967,2.2967,2.1033,2.1747,-3.2219,14068.0
17,000685.SZ,20000127,2.1747,2.2818,2.1747,2.2293,2.5107,6832.0
18,000685.SZ,20000128,2.2303,2.4525,2.1926,2.4525,10.0121,29294.0
19,000685.SZ,20000214,2.5745,2.6975,2.5745,2.6975,9.9898,12806.0
20,000685.SZ,20000215,2.7283,2.9674,2.7283,2.9674,10.0056,19451.0
21,000685.SZ,20000216,3.0458,3.1291,2.7779,2.8841,-2.8072,22684.0
22,000685.SZ,20000217,2.9793,3.0805,2.6291,2.7779,-3.6823,25131.0
23,000685.SZ,20000218,2.7779,3.0557,2.7779,3.0557,10.0004,51659.0
24,000685.SZ,20000221,3.0557,3.2243,2.9614,3.0616,0.1931,21454.0
25,000685.SZ,20000222,3.0606,3.0606,2.8374,2.8444,-7.0943,13770.0
26,000685.SZ,20000223,2.8176,2.8771,2.5646,2.762,-2.8969,16901.0
27,000685.SZ,20000224,2.4862,2.7779,2.4862,2.7213,-1.4736,34462.0
28,000685.SZ,20000225,2.7829,2.9932,2.6291,2.9475,8.3122,28108.0
29,000685.SZ,20000228,2.9763,3.0061,2.8275,2.9049,-1.4453,15657.0
30,000685.SZ,20000229,2.9069,3.1956,2.9069,3.1499,8.434,45001.0
31,000685.SZ,20000301,3.274,3.274,2.9267,3.1271,-0.7238,27543.0
32,000685.SZ,20000302,3.1251,3.1499,2.8156,2.9763,-4.8224,15879.0
33,000685.SZ,20000303,2.9366,2.9565,2.7829,2.8573,-3.9983,6325.0
34,000685.SZ,20000306,2.8573,2.897,2.5745,2.5924,-9.271,7585.0
35,000685.SZ,20000307,2.6192,2.7729,2.6073,2.7085,4.4785,7146.0
36,000685.SZ,20000308,2.7085,2.9138,2.7085,2.8255,4.3197,10534.0
37,000685.SZ,20000309,2.9267,2.9267,2.8027,2.8374,0.4212,5905.0
38,000685.SZ,20000310,2.8424,2.8523,2.7283,2.7759,-2.1675,3754.0
39,000685.SZ,20000313,2.7779,2.8424,2.7283,2.8116,1.2861,4193.0
40,000685.SZ,20000314,2.768,2.7779,2.5309,2.762,-1.7641,29291.0
41,000685.SZ,20000315,2.762,2.762,2.6598,2.6757,-3.1245,4108.0
42,000685.SZ,20000316,2.6787,2.6797,2.5299,2.5755,-3.7448,3435.0
43,000685.SZ,20000317,2.5596,2.7323,2.5596,2.7283,5.9328,9323.0
44,000685.SZ,20000321,2.8563,2.8771,2.766,2.8602,4.8345,8928.0
45,000685.SZ,20000322,2.8662,2.8662,2.7233,2.7739,-3.0173,5138.0
46,000685.SZ,20000323,2.7779,2.8275,2.7283,2.7858,0.429,5618.0
47,000685.SZ,20000324,2.7779,2.8275,2.7481,2.7779,-0.2836,6162.0
48,000685.SZ,20000327,2.7779,2.8652,2.768,2.8027,0.8928,6920.0
49,000685.SZ,20000328,2.8573,2.8573,2.7581,2.8037,0.0357,3098.0
50,000685.SZ,20000329,2.8027,2.8077,2.6787,2.6946,-3.8913,3760.0
51,000685.SZ,20000330,2.7779,2.7779,2.6598,2.6827,-0.4416,2656.0
52,000685.SZ,20000331,2.7878,2.7977,2.6787,2.6965,0.5144,8149.0
53,000685.SZ,20000403,2.6787,2.7085,2.6737,2.6787,-0.6601,4863.0
54,000685.SZ,20000404,2.6787,2.7035,2.644,2.6489,-1.1125,2917.0
55,000685.SZ,20000405,2.6469,2.6886,2.6192,2.6827,1.276,3085.0
56,000685.SZ,20000406,2.6787,2.7581,2.6688,2.7085,0.9617,6251.0
57,000685.SZ,20000407,2.6787,2.7779,2.6787,2.7233,0.5464,8018.0
58,000685.SZ,20000410,2.7283,2.7898,2.7184,2.7759,1.9315,18063.0
59,000685.SZ,20000411,2.9267,2.9763,2.7829,2.9227,5.2884,17719.0
60,000685.SZ,20000412,2.8771,2.9456,2.8573,2.9069,-0.5406,20011.0
