,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000048.SZ,20000104,20.9583,22.3036,20.8602,22.0149,5.069,4834.0
1,000048.SZ,20000105,21.9768,22.0585,21.6772,21.7099,-1.3854,276.0
2,000048.SZ,20000106,21.6881,22.0312,20.6914,21.9495,1.1036,19196.0
3,000048.SZ,20000107,22.8754,22.8754,21.7044,22.821,3.9705,21629.0
4,000048.SZ,20000110,22.5487,22.5487,21.7317,21.9169,-3.9617,7486.0
5,000048.SZ,20000111,21.9386,22.3308,21.5138,22.2818,1.6649,8931.0
6,000048.SZ,20000112,22.2219,22.26,21.6772,22.0911,-0.8559,375.0
7,000048.SZ,20000113,22.004,22.004,21.5138,21.955,-0.6161,1544.0
8,000048.SZ,20000114,21.9441,22.1129,21.5193,22.0911,0.6199,646.0
9,000048.SZ,20000117,22.004,22.1129,21.6772,22.102,0.0493,744.0
10,000048.SZ,20000118,22.0476,22.0476,21.6827,21.8951,-0.9361,134.0
11,000048.SZ,20000119,21.8951,23.5563,21.7317,23.4147,6.9404,10546.0
12,000048.SZ,20000120,23.4201,24.4985,23.4201,24.4005,4.2102,11574.0
13,000048.SZ,20000121,24.5094,24.7817,23.9375,24.6456,1.0045,5856.0
14,000048.SZ,20000124,24.6347,26.688,24.6347,26.432,7.2484,14451.0
15,000048.SZ,20000125,26.3939,26.8514,26.1978,26.688,0.9685,3147.0
16,000048.SZ,20000126,26.1869,26.9603,25.5987,26.944,0.9592,31650.0
17,000048.SZ,20000127,27.0529,27.1183,26.4157,26.6009,-1.2734,5696.0
18,000048.SZ,20000128,26.5791,27.2272,26.1325,27.1237,1.9653,15247.0
19,000048.SZ,20000214,27.2327,29.8742,27.1673,29.8742,10.1406,12110.0
20,000048.SZ,20000215,29.9559,32.8426,29.9559,32.6792,9.3894,8452.0
21,000048.SZ,20000216,35.4025,36.0833,32.8045,36.0833,10.4167,9468.0
22,000048.SZ,20000217,36.7641,39.6943,36.7641,39.6943,10.0074,13886.0
23,000048.SZ,20000218,40.849,43.6649,37.8534,43.6649,10.0029,5309.0
24,000048.SZ,20000221,44.2803,45.7509,39.7597,43.6267,-0.0875,13872.0
25,000048.SZ,20000222,42.4775,42.4775,39.2641,40.544,-7.0661,8671.0
26,000048.SZ,20000223,39.1606,39.215,36.4918,38.1257,-5.9646,17411.0
27,000048.SZ,20000224,37.1454,39.6508,36.873,39.5909,3.8431,9703.0
28,000048.SZ,20000225,39.6508,42.6464,38.4525,40.7891,3.0265,9086.0
29,000048.SZ,20000228,40.6584,41.7205,39.8686,41.056,0.6543,5789.0
30,000048.SZ,20000301,41.0124,41.1213,38.1257,40.3044,-1.8307,4005.0
31,000048.SZ,20000302,40.239,40.8381,39.5854,39.7597,-1.3515,6486.0
32,000048.SZ,20000303,39.8033,39.9776,38.3109,39.166,-1.4932,2894.0
33,000048.SZ,20000306,39.1606,39.1606,36.5462,38.5724,-1.5156,13994.0
34,000048.SZ,20000307,38.4525,38.5724,37.0473,38.4852,-0.2261,4567.0
35,000048.SZ,20000308,38.4852,39.4874,37.4722,39.215,1.8963,7565.0
36,000048.SZ,20000309,39.422,39.5963,38.2347,39.5963,0.9723,4696.0
37,000048.SZ,20000310,39.5418,40.2935,38.9972,39.5418,-0.1376,2435.0
38,000048.SZ,20000313,39.422,39.4329,38.1257,39.1715,-0.9365,6512.0
39,000048.SZ,20000314,38.1203,38.6704,37.3632,38.3763,-2.03,644.0
40,000048.SZ,20000315,38.1257,38.3218,37.6356,38.1748,-0.5251,14493.0
41,000048.SZ,20000316,38.1148,38.1748,36.982,37.9406,-0.6135,8385.0
42,000048.SZ,20000317,37.9024,38.1257,36.6007,38.0386,0.2583,630.0
43,000048.SZ,20000320,37.9079,38.4525,37.5811,38.2837,0.6443,2219.0
44,000048.SZ,20000321,38.2238,38.2619,37.4776,38.1094,-0.4553,7209.0
