,ts_code,trade_date,open,high,low,close,pct_chg,vol
0,000421.SZ,20000104,3.731,3.8655,3.689,3.8487,3.1547,7686.0
1,000421.SZ,20000105,3.8235,3.9285,3.7604,3.8529,0.1091,11082.0
2,000421.SZ,20000106,3.8445,3.9831,3.7604,3.9369,2.1802,12515.0
3,000421.SZ,20000107,3.9537,4.0756,3.9537,4.0419,2.6671,23289.0
4,000421.SZ,20000110,4.0545,4.2268,4.0083,4.1302,2.1846,21377.0
5,000421.SZ,20000111,4.1302,4.1302,3.8025,3.8529,-6.714,12820.0
6,000421.SZ,20000112,3.8067,3.9033,3.71,3.7394,-2.9458,9224.0
7,000421.SZ,20000113,3.7394,3.8655,3.7184,3.7352,-0.1123,4197.0
8,000421.SZ,20000114,3.7352,3.8235,3.6344,3.6806,-1.4618,3735.0
9,000421.SZ,20000117,3.6554,3.7562,3.6092,3.6806,0.0,4042.0
10,000421.SZ,20000118,3.6806,3.8235,3.6806,3.731,1.3693,6152.0
11,000421.SZ,20000119,3.7016,3.7688,3.7016,3.7604,0.788,5610.0
12,000421.SZ,20000120,3.7814,3.7898,3.6974,3.731,-0.7818,7720.0
13,000421.SZ,20000121,3.7394,3.7814,3.6218,3.626,-2.8143,14199.0
14,000421.SZ,20000124,3.6344,3.9873,3.6218,3.9453,8.8058,20913.0
15,000421.SZ,20000125,3.9369,3.9495,3.7814,3.8445,-2.5549,5405.0
16,000421.SZ,20000126,3.8655,3.8823,3.7856,3.8235,-0.5462,4600.0
17,000421.SZ,20000127,3.794,3.8655,3.7772,3.8445,0.5492,11825.0
18,000421.SZ,20000128,3.8445,4.0756,3.8025,4.0335,4.9161,33234.0
19,000421.SZ,20000214,4.1176,4.4369,4.1176,4.3865,8.7517,27245.0
20,000421.SZ,20000215,4.4117,4.4621,4.1428,4.168,-4.9812,32192.0
21,000421.SZ,20000216,4.1512,4.5839,4.0798,4.5839,9.9784,59687.0
22,000421.SZ,20000217,4.9789,5.0419,4.4957,4.7772,4.2169,116901.0
23,000421.SZ,20000218,4.7478,4.7478,4.2982,4.6218,-3.253,47239.0
24,000421.SZ,20000221,4.6218,4.7478,4.3613,4.4117,-4.5458,28501.0
25,000421.SZ,20000222,4.4117,4.7016,4.2898,4.3529,-1.3328,21099.0
26,000421.SZ,20000223,4.3529,4.4873,4.1806,4.2016,-3.4758,16155.0
27,000421.SZ,20000224,4.2016,4.2856,4.1596,4.2352,0.7997,9834.0
28,000421.SZ,20000225,4.2352,4.3991,4.2016,4.2394,0.0992,11067.0
29,000421.SZ,20000228,4.3234,4.4327,4.2058,4.3823,3.3708,16219.0
30,000421.SZ,20000229,4.4537,4.4957,4.1806,4.2856,-2.2066,18919.0
31,000421.SZ,20000301,4.2856,4.4117,4.2016,4.3066,0.49,11189.0
32,000421.SZ,20000302,4.3066,4.4621,4.2772,4.3613,1.2701,9869.0
33,000421.SZ,20000303,4.4117,4.5377,4.3697,4.4831,2.7927,18381.0
34,000421.SZ,20000306,4.4915,4.5587,4.2058,4.231,-5.6233,13778.0
35,000421.SZ,20000307,4.2016,4.2772,4.1554,4.21,-0.4963,9160.0
36,000421.SZ,20000308,4.21,4.2436,4.1764,4.2268,0.399,8878.0
37,000421.SZ,20000309,4.2856,4.2856,4.1386,4.1554,-1.6892,10856.0
38,000421.SZ,20000310,4.1596,4.2814,4.1176,4.147,-0.2021,7827.0
39,000421.SZ,20000313,4.1596,4.168,4.0672,4.1176,-0.7089,9127.0
40,000421.SZ,20000314,3.9705,3.9705,3.8277,3.9159,-4.8985,7448.0
41,000421.SZ,20000315,3.9075,3.9453,3.8025,3.9411,0.6435,11055.0
42,000421.SZ,20000316,3.9411,4.0041,3.7184,3.794,-3.7325,6784.0
43,000421.SZ,20000317,3.794,3.9075,3.773,3.8655,1.8846,5833.0
44,000421.SZ,20000320,3.7814,3.9411,3.6554,3.8781,0.326,8945.0
